138," The illustration below represents which of the following data traps?  
Options:  
1.Bridge 
2.Connection 
3.Parallel relationship 4.Many-to-many relationship","Answer:3","COG-132 Metadata"
139," Which of the following is true of an OLAP data structure?  
Options:  
1.Comprised of normalized dimension and fact tables. 
2.Organizes dimension tables into hierarchies and levels. 
3.Allows ""real time"" analysis against disparate data sources. 
4.Cardinality between tables is typically configured as inner joins.","Answer:2","COG-132 Metadata"
140," Which of the following data structures typically contain normalized data?  
Options:  
1.Cube 
2.Flat file 
3.Operational 
4.Star schema","Answer:3","COG-132 Metadata"
88," In Framework Manager, if a modeler changes the business key for a level in a regular dimension, which of the following may change?
A. Level MUN
B. Level identifier
C. Member MUNs
D. Member aliases","Answer: C","COG-132 Metadata"
321," 9. How would a user be able to view a list of their metrics according to the goals of their business?
A. Sort and trend
B. Strategies
C. Watch list
D. Metric types","Answer: B","COG-142 Scorecard"
322," 10. What can the user create to indicate that they have taken a corrective step to improve the performance of a metric?
A. Project
B. Strategy
C. Action
D. Report","Answer: C","COG-142 Scorecard"
323," 11. Which of the following items is stored in the content store?
A. Metric actions
B. Scorecard projects
C. Metric diagrams
D. Scorecard Cognos 8 reports","Answer: D","COG-142 Scorecard"
324," 12. Which of the following items is stored in the metric store?
A. Metric studio user preferences
B. Published Metric Designer jobs
C. Metric package data source definition
D. Specifications for metric maintenance tasks","Answer: A","COG-142 Scorecard"
325," 13. Which of the following items must be defined at the time of package creation?
A. Root scorecard
B. Business calendar levels
C. Scorecard methodology
D. Default tolerance percent","Answer: B","COG-142 Scorecard"
326," 14. What must exist prior to creating a metrics package?
A. Scorecards
B. Business calendar
C. Database
D. Metric types","Answer: C","COG-142 Scorecard"
327," Which of the following is a step in the process of loading data from a Cognos Planning system into a Metric Studio application?  
Options:  
1.Create a Framework Manager model in Metric Designer. 
2.Transfer the metrics to the Contributor store. 
3.Create a Framework Manager model from published Contributor data. 
4.Transfer live Analyst data directly into the metric store.","Answer: 3","COG-142 Scorecard"
328," Which of the following sets of metrics would be MOST appropriate for the balanced scorecard model?  
Options:  
1.Number of new hires, Turnover rate, Head count, Average age 
2.Revenue, customer satisifaction, product quality, percent of employees trained 
3.Sales, revenue per sq ft, product quality, number of returns 
4.Global revenue, revenue for services, revenue for product sales, revenue for support","Answer: 2","COG-142 Scorecard"
149," 1. What can Data Manager be used for?
A. To create a Cognos 8 content store.
B. To extract operational data from multiple sources.
C. To create dashboards in Report Studio.
D. To build a Cognos Planning application.","Answer: B","COG-125 Data Warehouse"
150," 2. What kind of tool is Data Manager?
A. ASP
B. DBMS
C. ETL
D. ERP","Answer: C","COG-125 Data Warehouse"
151," 3. What distinguishes an OLTP system from a data warehouse?
A. An OLTP system captures and processes original business transactions, while a data warehouse does not.
B. A data warehouse captures and processes original business transactions, while an OLTP system does not.
C. An OLTP system is used to transform, clean, and combine operational data, while a data warehouse is not.
D. A data warehouse is fully normalized, while an OLTP system is fully denormalized.","Answer: A","COG-125 Data Warehouse"
152," 5. A developer wants to create a connection to a database in a Data Manager catalog. When creating this connection, which of the following must the developer specify?
A. A default schema name.
B. Connection method that must be used to connect to the database.
C. Names, locations, and port numbers for the SOAP and socket servers.
D. User ID and pasword for the Cognos 8 content store database.","Answer: B","COG-125 Data Warehouse"
153," 6. A developer wants to create a connection to a published Framework Manager package in a Data Manager catalog. Before this connection can be created successfully, what must the developer do?
A. Add an LDAP or NTLM namespace in Cognos Configuration.
B. Configure Data Manager to access the Cognos 8 Gateway and Dispatcher URLs.
C. Log on to Cognos Connection as a user in the Data Manager Authors role.
D. Create a data source connection to the Cognos 8 data store.","Answer: B","COG-125 Data Warehouse"
154," 7. A DataStream includes two different data sources: ""Golf Equipment"" and ""Other Equipment."" For each incoming row, the developer wants to add a value that indicates the data source that the row comes from. What should the developer do?
A. Create a static member for each data source in the underlying hierarchy.
B. Add a literal to each data source that references the data source name.
C. Specify the source identity property for each data source in the DataStream.
D. Add a derivation to the transformation model to create a new column.","Answer: B","COG-125 Data Warehouse"
155," 8. A developer has added a data source connection to a Data Manager catalog. This connection points to a relational database. The developer wants to view the contents of this database, such as the number of tables that it contains. What tool could the administrator use?
A. SQLTerm
B. SQLTXT Designer
C. ODBC Administrator
D. Reference Explorer","Answer: A","COG-125 Data Warehouse"
156," 9. Which of the following can a developer do with SQLTXT Designer?
A. Select data from multiple tables using joins.
B. Select data from multiple text files using joins.
C. Specify row and column delimiters.
D. Specify sort order for the flat file.","Answer: C","COG-125 Data Warehouse"
157," 10. A text file contains a row at the top that only identifies the names of the columns. In order for this file to be processed successfully, what must the developer do in SQLTXT Designer?
A. Specify CR as the record delimiter.
B. Specify NL as the record delimiter.
C. Specify that the header row ignore limit is one.
D. Specify that the file contains one header line.","Answer: D","COG-125 Data Warehouse"
158," 11. A developer wants to move a selection of components from a development environment to a production environment. What should the developer do?
A. Create a catalog backup file (.ctg).
B. Create a backup of the catalog database.
C. Create a package file (.pkg) that contains the components.
D. Create a SQL script to transfer the components.","Answer: C","COG-125 Data Warehouse"
159," 12. Which of the following is true of packages in Data Manager?
A. User-defined folders cannot be exported.
B. During importing, duplicate components are automatically renamed.
C. User-defined folders cannot be imported.
D. During importing, dependent components are automatically selected.","Answer: D","COG-125 Data Warehouse"
160," 13. Which of the following is true of the Navigator?
A. When searching for components, wildcards are not supported.
B. When a component is selected, dependent components are shown.
C. Library components (such as hierarchies) cannot be navigated.
D. Components from different catalogs can be compared.","Answer: B","COG-125 Data Warehouse"
161," 14. End users must be able to create Cognos 8 reports using data from the data warehouse. To facilitate this, what can the developer do from within Data Manager?
A. Run the Create Framework Manager Model wizard to create a project.
B. Create a Cognos 8 package in the Library area of the catalog.
C. Export the Data Manager metadata to XML for use in Framework Manager.
D. Publish a Cognos 8 package in the Metadata area of the catalog.","Answer: C","COG-125 Data Warehouse"
162," 15. A developer has geographical data from a data source where cities roll up into states, and states roll up into regions. What should the developer create in order to allow Data Manager to aggregate fact data to the region level?
A. Derived dimension
B. Lookup
C. Static members
D. Hierarchy","Answer: D","COG-125 Data Warehouse"
163," What can be done to minimize memory consumption? 
Options:  
1.Remove elements from the delivery. 
2.Add the fact build to a JobStream. 
3.Enable dimension breaking on the fact build. 
4.Enable auditing on the fact build.","Answer:3","COG-125 Data Warehouse"
164," Which element does Data Manager use to identify duplicate rows? 
Options:  
1.Dimension 
2.Attribute 
3.Measure 
4.Index","Answer:1","COG-125 Data Warehouse"
165," A developer has created a fact build where separate summary tables will be created for monthly and quarterly data. 
What should be created on these fact deliveries to prevent monthly data from being delivered to the quarterly summary table?  
Options:  
1.User-defined functions 
2.Derivations 
3.Level filters 
4.Output filters","Answer:3","COG-125 Data Warehouse"
166," How can a developer nest a JobStream within another JobStream?  
Options:  
1.Execute the first JobStream from the command line, and reference the second JobStream in the command. 
2.Add a procedure node to the JobStream. 
3.Execute the first JobStream using the Data Movement Service, and include the second JobStream in the resulting task. 
4.Add a JobStream node to the JobStream.","Answer:4","COG-125 Data Warehouse"
167," A developer has created a fact build to process the incoming data shown in the table: The developer wants to create a monthly summary fact table. 
If the aggregate behavior for the Credit Limit column is set to LAST, what will be the value of Credit Limit for the first row delivered for Customer 2?   
Options:  
1 1500 
2 500 
3 1200 
4 1100","Answer:3","COG-125 Data Warehouse"
168," A fact build is being manually created. What must the developer do to deliver the fact data to a relational table?  
Options:  
1.Add a relational table delivery module to the Connections folder. 
2.Create a relational table delivery using SQLTerm. 
3.Add a relational table delivery module to the fact build. 
4.Modify the fact build DataStream to include a relational table delivery.","Answer:3","COG-125 Data Warehouse"
169," Incoming fact data includes an audit reference column for each row. This column has been identified as an attribute in the transformation model. 
When executed, the fact build should designate this element as a key in the resulting fact table. This fact table will be created (not updated) by the fact build. 
What should the developer do?  
Options:  
1.Convert the attribute element into a derived dimension element. 
2.Specify the column as a key in the table delivery properties. 
3.Specify the column as a key in the data source properties. 
4.Convert the attribute element into a derivation element.","Answer:2","COG-125 Data Warehouse"
170," When delivering fact data to a text file, what can be specified?  
Options:  
1.Line and field delimiters 
2.Whether the file is in ASCII or EBCDIC format 
3.Maximum number of rows to be stored in the file 
4.Default text editor to use with the file","Answer:1","COG-125 Data Warehouse"
171," A developer wants to deliver fact data to a relational table. When the fact build is executed, any new rows must be added to this table. 
However, if an incoming row has the same key as a row that already exists in this table, the existing row must be updated accordingly. What should the developer do?  
Options:  
1.Set the refresh type for the relational table delivery module to UPDATE. 
2.Set the refresh type for the relational table delivery module to TRUNCATE. 
3.Set the refresh type for the relational table delivery module to UPDATE/INSERT. 
4.Set the refresh type for the relational table delivery module to REPLACE.","Answer:3","COG-125 Data Warehouse"
172," When executed, what will the following command line string do?"" c:program filescognosc8in
undsjob.exe"" -P ""ODBC"" ""DSN=DS_Advanced;DBMS=(other)"" 
""Inventory_Fact_Data"" -VTRACE_VALUES=PROGRESS,DETAIL,INTERNAL,SQL,EXECUTEDSQL,USER,VARIABLE   
Options:  
1.Execute a fact build called Inventory_Fact_Data. 
2.Add tables (such as INTERNAL) to the Inventory_Fact_Data database. 
3.Execute a JobStream called Inventory_Fact_Data. 
4.Create a database called Inventory_Fact_Data and add a connection to it.","Answer:3","COG-125 Data Warehouse"
173," A fact build has been created that will extract data for all of Europe. All of the data will be delivered to fact tables. 
The developer wants to direct United Kingdom-specific data into its own fact table. What must be created on the fact delivery?  
Options:  
1.Level filter 
2.Data source filter 
3.DataStream filter 
4.Output filter","Answer:4","COG-125 Data Warehouse"
174," A developer has created a fact build with two fact deliveries. What should be done to include only some of the elements of the transformation model in one of the deliveries, and some in the other delivery?   
Options:  
1.Modify the properties of each fact delivery to exclude the relevant elements. 
2.Create an output filter to exclude the relevant elements from each delivery. 
3.Modify the SQL to exclude the relevant elements from each delivery. 
4.Create a level filter to exclude the relevant elements from each delivery.","Answer:1","COG-125 Data Warehouse"
175," A JobStream has been created that, when executed, will write status messages to the log file that indicate whether nodes have completed or failed to run. What type of node should be added to the JobStream?  
Options:  
1.Alert 
2.Condition 
3.Procedure 
4.Email","Answer:3","COG-125 Data Warehouse"
176," Which of the following is true of pivoting?  
Options:  
1.Each data source column in the array must be mapped to a corresponding pivot value. 
2.It increases the number of output columns. 
3.It decreases the number of output rows. 
4.Each data source column in the array must be mapped to a pivot derivation element.","Answer:1","COG-125 Data Warehouse"
177," End users must be able to create Cognos 8 reports using data from the data warehouse. To facilitate this, what can the developer do from within Data Manager?  
Options:  
1.Run the Create Framework Manager Model wizard to create a project. 
2.Create a Cognos 8 package in the Library area of the catalog. 
3.Export the Data Manager metadata to XML for use in Framework Manager. 
4.Publish a Cognos 8 package in the Metadata area of the catalog. ","Answer:3","COG-125 Data Warehouse"
178," A developer wants to move a selection of components from a development environment to a production environment. What should the developer do?  
Options:  
1.Create a catalog backup file (.ctg). 
2.Create a backup of the catalog database. 
3.Create a package file (.pkg) that contains the components. 
4.Create a SQL script to transfer the components.","Answer:3","COG-125 Data Warehouse"
179," To reduce memory usage, what should be done when setting up dimension breaking for a fact build?  
Options:  
1.Ensure that each data source is sorted by the same set of dimensions, in the same sequence. 
2.Specify at least one aggregate rule for each dimension element for which breaking is enabled. 
3.Disable the hash table and page pool for the fact build. 
4.Disable late arriving facts processing for the fact build.","Answer:1","COG-125 Data Warehouse"
180," Which of the following is true of the Navigator?  
Options:  
1.When searching for components, wildcards are not supported. 
2.When a component is selected, dependent components are shown. 
3.Library components (such as hierarchies) cannot be navigated. 
4.Components from different catalogs can be compared.","Answer:2","COG-125 Data Warehouse"
181," A text file contains a row at the top that only identifies the names of the columns. In order for this file to be processed successfully, what must the developer do in SQLTXT Designer?  
Options:  
1.Specify CR as the record delimiter. 
2.Specify NL as the record delimiter. 
3.Specify that the header row ignore limit is one. 
4.Specify that the file contains one header line.","Answer:4","COG-125 Data Warehouse"
182," A developer wants to create a connection to a published Framework Manager package in a Data Manager catalog. Before this connection can be created successfully, what must the developer do?  
Options:  
1.Add an LDAP or NTLM namespace in Cognos Configuration. 
2.Configure Data Manager to access the Cognos 8 Gateway and Dispatcher URLs. 
3.Log on to Cognos Connection as a user in the Data Manager Authors role. 
4.Create a data source connection to the Cognos 8 data store.","Answer:2","COG-125 Data Warehouse"
183," A DataStream includes two different data sources: ""Golf Equipment"" and ""Other Equipment."" For each incoming row, the developer wants to add a value that indicates the data source that the row comes from.
 What should the developer do?  
Options:  
1.Create a static member for each data source in the underlying hierarchy. 
2.Add a literal to each data source that references the data source name.
3.Specify the source identity property for each data source in the DataStream. 
4.Add a derivation to the transformation model to create a new column.","Answer:2","COG-125 Data Warehouse"
184," A developer wants to create a connection to a database in a Data Manager catalog. When creating this connection, which of the following must the developer specify?  
Options:  
1.A default schema name. 
2.Connection method that must be used to connect to the database. 
3.Names, locations, and port numbers for the SOAP and socket servers. 
4.User ID and pasword for the Cognos 8 content store database.","Answer:2","COG-125 Data Warehouse"
185," Which of the following can a developer do with SQLTXT Designer? 
Options:  
1.Select data from multiple tables using joins. 
2.Select data from multiple text files using joins. 
3.Specify row and column delimiters. 
4.Specify sort order for the flat file.","Answer:3","COG-125 Data Warehouse"
186," Which of the following is true of packages in Data Manager?  
Options:  
1.User-defined folders cannot be exported. 
2.During importing, duplicate components are automatically renamed. 
3.User-defined folders cannot be imported. 
4.During importing, dependent components are automatically selected.","Answer:4","COG-125 Data Warehouse"
187," A developer has added a data source connection to a Data Manager catalog. This connection points to a relational database. 
The developer wants to view the contents of this database, such as the number of tables that it contains. What tool could the administrator use?  
Options:  
1.SQLTerm 
2.SQLTXT Designer 
3.ODBC Administrator 
4.Reference Explorer","Answer:1","COG-125 Data Warehouse"
188," Which object is required to create a Data Manager catalog?  
Options:  
1.Cognos 8 package 
2.Fact build 
3.JobStream 
4.Database","Answer:4","COG-125 Data Warehouse"
189," A dimension table tracks employee data. If an employee s phone number changes, the old phone number does not need to be kept. What kind of change is this?  
Options:  
1.Type 4 
2.Type 1 
3.Type 2 
4.Type 3","Answer:2","COG-125 Data Warehouse"
190," A fact build has two data sources that need to undergo the same calculation for every input row, and the data will be merged. Where should the derivation be created?  
Options:  
1.In the DataStream. 
2.In each data source. 
3.In the transformation model. 
4.In the output filter.","Answer:1","COG-125 Data Warehouse"
191," A developer wants to ensure that the business keys in incoming source data are replaced with surrogate keys in the fact tables. To do this, what must be modified?  
Options:  
1.Hierarchy properties 
2.Template properties 
3.Fact build properties 
4.Connection properties","Answer:2","COG-125 Data Warehouse"
192," A dimension table tracks employee data. If an employee s work location changes, the previous work location needs to be kept and a new record needs to be created. What kind of change is this?  
Options:  
1.Type 0 
2.Type 1 
3.Type 2 
4.Type 3 ","Answer:3","COG-125 Data Warehouse"
193," When creating dimensions, what is commonly used to track historical changes?  
Options:  
1.Level filters 
2.Surrogate keys 
3.Output filters 
4.Derived dimensions","Answer:2","COG-125 Data Warehouse"
194," Some incoming fact data has invalid product codes. The developer wants to accept this fact data and assign the necessary surrogate keys in the dimension table. What can be done to accomplish this?  
Options:  
1.Accept unmatched member identifiers in the measure element properties. 
2.Modify the SQL for the reference structure to exclude the missing product codes. 
3.Accept unmatched member identifiers in the dimension element properties and save unmatched member details via reference structure. 
4.Add a derived dimension element to the fact build to store the missing product codes and unsubscribe the element from the delivery module.","Answer:3","COG-125 Data Warehouse"
195," Over time, an employee may move from one office to another. The dimension table tracks these types of changes. What is this dimension an example of?  
Options:  
1.Slowly changing dimension 
2.Metadata dimension 
3.Reference dimension 
4.Slowly derived dimension","Answer:1","COG-125 Data Warehouse"
196," An Employee hierarchy has been created using the Hierarchy wizard. However, employee names now need to be included in the hierarchy. What should be done?  
Options:  
1.Select the hierarchy and rerun the Hierarchy wizard to add an attribute to it. 
2.Manually add the Employee Name attribute to the template and to the hierarchy. 
3.Add a derivation to the dimension build to include Employee Name. 
4.Create another dimension build to populate the hierarchy with an Employee Name attribute.","Answer:2","COG-125 Data Warehouse"
197," A lookup has been created to enable translation of incoming currency values (such as the US dollar) into another currency (such as the Euro). What should be done?  
Options:  
1.Reference the lookup in the properties of the affected dimension build(s). 
2.Create a measure dimension which references the conversion rate. 
3.Create a derivation which uses the reference atttributes of the lookup. 
4.Move the lookup to a fact build conversion map.","Answer:3","COG-125 Data Warehouse"
198," A developer has created a lookup using a template (not a data source) for data access. Why would the developer do this?  
Options:  
1.Data must be accessed from more than one table. 
2.The lookup attribute names are different from the source column names. 
3.The build will perform automatic surrogate key substitution. 
4.A derivation has been added to the lookup.","Answer:3","COG-125 Data Warehouse"
199," Incoming records show the number of drink packs sold by date. This information is referenced by lookups. 
Each drink pack contains two or more individual drinks. The developer wants to add a column to the fact table that shows how many individual drinks have been sold, not how many drink packs have been sold. What should be created to accomplish this?   
Options:  
1.DataStream derivation 
2.Data source derivation 
3.Derived measure 
4.Derived dimension","Answer:4","COG-125 Data Warehouse"
200," What would be a reason for modifying a hierarchy that was previously created using the Hierarchy wizard?  
Options:  
1.To specify a metadata dimension for the hierarchy. 
2.To add a lookup to the hierarchy. 
3.To specify a fact build for the hierarchy. 
4.To add a level to the hierarchy.","Answer:4","COG-125 Data Warehouse"
201," A lookup has been created to enable translation of incoming currency values (such as the US dollar) into another currency (such as the Euro). 
If the incoming currency is not available through the lookup, what can be done to prevent the fact row from being rejected?  
Options:  
1.Accept unmatched member identifiers. 
2.Create a derivation to insert a default value. 
3.Set the ""value if null"" property on the table delivery. 
4.Create a derived dimension to create a default value.","Answer:1","COG-125 Data Warehouse"
202," A developer has created a hierarchy that uses multiple data sources. The developer wants to know if there are multiple parents or children without parents. What tool should the administrator use?   
Options:  
1.Hierarchy wizard 
2.SQLTXT Designer 
3.SQLTerm 
4.Reference Explorer","Answer:4","COG-125 Data Warehouse"
329," A scorecard application has been implemented using the balanced model, where four scorecards were created for each perspective. Which perspectives contain the following metrics? defects per unit number of returns number of recalls  
Options:  
1.Financial and Customer 
2.Customer and Internal Process 
3.Internal Process and Learning and Growth 
4.Financial and Learning and Growth","Answer: 2","COG-142 Scorecard"
351," Which of the following maintenance tasks does NOT calculate scores and statuses?  
Options:  
1.Import data from files into staging area 
2.Import and transfer data from files into metric store 
3.Transfer data from staging area into metric store 
4.Recalculate metric store derived values","Answer: 1","COG-142 Scorecard"
203," When measures are calculated after rollup, when are the calculations performed?
A. Before time state rollup takes place.
B. After allocated measures are calculated.
C. Before regular rollup takes place on all measures.
D. After relative time calculations.","Answer: B","COG-135 OLAP"
204," What can be applied to a category if only the parent and child categories are required?
A. Suppress
B. Exclude
C. Summarize
D. Cloak","Answer: A","COG-135 OLAP"
205," When there are too many child categories, what can be created to allow intermediate groupings?
A. A placeholder
B. An alternate drill-path
C. A manual level
D. A subdimension","Answer: C","COG-135 OLAP"
206," A dimension organizes all the regions by Country and City. Disregarding the hierarchical organization, how can the five best performing regions be grouped?
A. Create a scenario dimension.
B. Add an alternate drill-down path.
C. Add a special category.
D. Create a subdimension.","Answer: C","COG-135 OLAP"
207," What can be created to provide new insight into the data if Margin Ranges are defined as Low, Medium, and High, based on a calculated column using the revenue and cost columns?
A. Scenario dimension
B. Exception dimension
C. Special category
D. Calculated category","Answer: B","COG-135 OLAP"
208," A developer created a cube for each regional Sales Manager. Each cube should contain only the transactional details for each Sales Manager s region, as well as the summarized values for other regions. What should be created?
A. Custom view
B. Cube group
C. Apexed view
D. Suppressed view","Answer: B","COG-135 OLAP"
209," What can be done in a manual level to keep new data separate until it can be connected to the appropriate parent category?
A. Create an orphanage category.
B. Create a special category.
C. Create a calculated category.
D. Prohibit automatic creation of new categories.","Answer: A","COG-135 OLAP"
210," What can be created to determine the monthly growth showing the percentage of change between Current Month and Last Month for all measures included in the PowerCube?
A. Calculated columns
B. Calculated categories
C. Calculated measure
D. Alternate hierarchies","Answer: B","COG-135 OLAP"
211," What occurs when reporting from a cube that contains an Apex custom view?
A. The root member of each apexed view remains the same.
B. Report authored members from one version of an apexed view are valid for all other consumers.
C. Inaccessible members from one view are replaced with corresponding member references from another view.
D. The available levels in the dimension may differ based on the level where apex is applied.","Answer: D","COG-135 OLAP"
212," The Region dimension is organized by Territory, Country, and City. Which option can be applied to only show data for the United States and its descendants?
A. Suppress
B. Apex
C. Summarize
D. Cloak","Answer: B","COG-135 OLAP"
213," What can a developer set up to analyze actual, planned, and forecasted budget information that do not rollup into a single root category?
A. Scenario dimension
B. Calculated category
C. Special category
D. Exception dimension","Answer: A","COG-135 OLAP"
214," What can be done to show how many retailers of each type bought a specific product each month, quarter, or year?
A. Create a calculated measure with a Time state rollup.
B. Specify an allocated measure as the Activity Measure.
C. Create a calculated column.
D. Define a measure that counts categories.","Answer: D","COG-135 OLAP"
215," What does unique mean when applied to a level in a dimension map?
A. The level is designated as a convergence level.
B. The level must be the bottom level of the dimension.
C. No two categories in the level can be derived from the same source value.
D. The data history does not move with the categories as they move in the level.","Answer: C","COG-135 OLAP"
216," Where should fact queries against OLAP sources come from?
A. A flat file
B. An .iqd file
C. A Cognos 8 report
D. A Cognos 8 package","Answer: A","COG-135 OLAP"
217," What does a unique move ensure when applied to a level in a dimension map?
A. The measure values are not rolled up to the new path of the moved categories.
B. The category can be moved to another level.
C. The developer must manually restructure the categories in the dimension.
D. The category moved within the level has its data history moved with it.","Answer: D","COG-135 OLAP"
218," A Cognos 8 report with prompts is used as a data source. What must be done to create a second query that is based on the same report but provides different values for mandatory prompts?
A. Add the second query to the report data source.
B. Refresh the source when adding the second query.
C. Add prompt values to the cache in the Transformer data source.
D. Add the same report as another Transformer report data source.","Answer: D","COG-135 OLAP"
219," Which of the following can be done to improve performance when dealing with large volumes of data?
A. Include multiple data sources.
B. Use a single large data source.
C. Include data sources of the same type.
D. Use Cognos 8 reports as the data sources.","Answer: A","COG-135 OLAP"
220," What should a developer do if some levels appear red after validating the model using Show Scope?
A. Ensure the level exists in the data source.
B. Specify a valid relationship between the level and the data source.
C. Re-attach the categories in the Dimension Diagram.
D. Apply unique move to the level and regenerate the categories.","Answer: B","COG-135 OLAP"
221," To add dimensional data to an existing model, how can metadata be leveraged from other published OLAP packages?
A. Insert an OLAP package in the data source list.
B. Import a PowerCube as a data source.
C. Add dimensions from an OLAP package in the dimension map.
D. Add a data source query using a Cognos 8 OLAP report.","Answer: C","COG-135 OLAP"
222," In Transformer, how can a developer restrict access to an entire PowerCube from authorized users?
A. Apply cube-based security.
B. Set member-based security.
C. Apply namespace-level security.
D. Set package-based security.","Answer: A","COG-135 OLAP"
223," To control access to content for users that have similar responsibilities and privileges,where should security be applied?
A. Data source
B. Role
C. User
D. Namespace","Answer: B","COG-135 OLAP"
224," What objects can be created within the Cognos Namespace?
A. Roles and users
B. Groups and roles
C. Groups and users
D. Members","Answer: B","COG-135 OLAP"
225," How can a developer best address values that are being rounded excessively?
A. Adjust the number of decimal places.
B. Create a calculated measure.
C. Modify the rollup operations.
D. Assign scale and precision settings.","Answer: D","COG-135 OLAP"
226," How does a developer associate a custom view with a PowerCube?
A. Update the Powercube properties.
B. Specify the path of the Powercube in the custom view.
C. Specify the package name in the custom view.
D. Drag the custom view to the appropriate Powercube.","Answer: D","COG-135 OLAP"
227," A group called Authors is used in a custom view. How is information updated if the Author group members change in the authentication provider?
A. The PowerCube must be rebuilt.
B. The services must be restarted in Cognos Configuration.
C. The changes are automatically updated at run time.
D. The package must be republished.","Answer: C","COG-135 OLAP"
228," What can be done to apply member-based security if the model contains cube groups?
A. Define the security for each member cube.
B. Inherit the security that was used in the control cube.
C. Create a hierarchical custom view.
D. Create a descendant custom view.","Answer: A","COG-135 OLAP"
229," How is the PowerCube updated once changes are made to a custom view?
A. The cube must be rebuilt.
B. The custom view should be re-defined.
C. The changes are automatically updated.
D. Security objects must be re-assigned.","Answer: A","COG-135 OLAP"
230," When the model contains two data sources that provide date values, how can the developer avoid ambiguity when Transformer sets the current time period?
A. Disable the data source s ability to set the current time period.
B. Assign the current date (obtained from the system clock) as the current period.
C. Let Transformer assign the date closest to the model s creation date as the current period.
D. Enter the initial current period and adjust it to match the system date and time.","Answer: A","COG-135 OLAP"
231," How can a developer populate a level with a different data source column?
A. Through level properties.
B. Through column properties.
C. Through dimension properties.
D. Through PowerCube properties.","Answer: A","COG-135 OLAP"
232," What can be done to correct a report that contains time categories that are out of range and irrelevant to the user?
A. Ensure the input format is correct for dates in the source data.
B. Check to see if an absolute range category is automatically generated.
C. Adjust the acceptable dates included in the model.
D. Create a non-standard time dimension.","Answer: C","COG-135 OLAP"
233," Where can a developer change category relationships to create a structure different from what the data suggests?
A. Category Diagram
B. Dimension Map
C. Data source property sheet
D. Level property sheet","Answer: A","COG-135 OLAP"
234," Senior Managers need to see total and regional sales figures, but Regional Managers should see relevant figures for only their regions. Where can the developer specify the degree of detail to be included?
A. In a manual level
B. In a cube group
C. In the PowerCube
D. In a scenario dimension","Answer: B","COG-135 OLAP"
235," A developer added a manual level in the time dimension. During category generation, the developer gets a warning that Transformer is not able to relate the categories to the parent levels. What must be done to ensure Transformer relates the categories correctly?
A. Specify a date function for each level.
B. Specify date input format.
C. Specify an Invalid Dates category.
D. Specify a time-state rollup.","Answer: A","COG-135 OLAP"
